"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] RestaurantNameComparatotLevenshtein record1Value","[0] RestaurantNameComparatotLevenshtein record2Value","[0] RestaurantNameComparatotLevenshtein record1PreprocessedValue","[0] RestaurantNameComparatotLevenshtein record2PreprocessedValue","[0] RestaurantNameComparatotLevenshtein similarity","[0] RestaurantNameComparatotLevenshtein postproccesedSimilarity","[1] RestaurantAddressComparatorLevenshtein record1Value","[1] RestaurantAddressComparatorLevenshtein record2Value","[1] RestaurantAddressComparatorLevenshtein record1PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein record2PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein similarity","[1] RestaurantAddressComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","zomato_6165","yelp_739","0.17708451503119682",,"rare view bar grill hilton fashion district","musket room","rare view bar grill hilton fashion district","musket room","0.11627906976744184","0.11627906976744184","hilton fashion district 152 w 26th street","265 elizabeth street","hilton fashion district 152 w 26th street","265 elizabeth street","0.2682926829268293","0.2682926829268293"
"LinearCombinationMatchingRule","zomato_6165","yelp_738","0.22450368689733402",,"rare view bar grill hilton fashion district","angel share","rare view bar grill hilton fashion district","angel share","0.16279069767441856","0.16279069767441856","hilton fashion district 152 w 26th street","village yokocho 8 stuyvesant street","hilton fashion district 152 w 26th street","village yokocho 8 stuyvesant street","0.31707317073170727","0.31707317073170727"
"LinearCombinationMatchingRule","zomato_2504","yelp_1684","0.19006211180124227",,"bar hayama","eighth street soondae","bar hayama","eighth street soondae","0.1428571428571429","0.1428571428571429","1803 sawtelle boulevard","2703 w 8th street","1803 sawtelle boulevard","2703 w 8th street","0.26086956521739135","0.26086956521739135"
"LinearCombinationMatchingRule","zomato_3810","yelp_1563","0.12451612903225803",,"oomasa","jang ga ne","oomasa","jang ga ne","0.09999999999999998","0.09999999999999998","100 japanese village plaza mall","3003 w olympic boulevard","100 japanese village plaza mall","3003 w olympic boulevard","0.16129032258064513","0.16129032258064513"
"LinearCombinationMatchingRule","zomato_3810","yelp_1562","0.184516129032258",,"oomasa","rico tacos","oomasa","rico tacos","0.19999999999999996","0.19999999999999996","100 japanese village plaza mall","5871 w pico boulevard","100 japanese village plaza mall","5871 w pico boulevard","0.16129032258064513","0.16129032258064513"
"LinearCombinationMatchingRule","zomato_3442","yelp_1181","0.19908466819221973",,"jumpin java kitchen","alcove caf bakery","jumpin java kitchen","alcove caf bakery","0.1578947368421053","0.1578947368421053","11919 ventura boulevard","1929 hillhurst avenue","11919 ventura boulevard","1929 hillhurst avenue","0.26086956521739135","0.26086956521739135"
"LinearCombinationMatchingRule","zomato_4153","yelp_1319","0.16666666666666663",,"pho 1","la rose cafe","pho 1","la rose cafe","0.16666666666666663","0.16666666666666663","6450 sepulveda boulevard","4749 fountain avenue","6450 sepulveda boulevard","4749 fountain avenue","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","zomato_6074","yelp_642","0.2533333333333333",,"sigmund pretzel shop","pio pio","sigmund pretzel shop","pio pio","0.19999999999999996","0.19999999999999996","29 avenue b","1746 1st avenue","29 avenue b","1746 1st avenue","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","zomato_3531","yelp_1274","0.12036613272311214",,"maddalena restaurant","truxton american bistro","maddalena restaurant","truxton american bistro","0.13043478260869568","0.13043478260869568","737 lamar street","8611 truxton avenue","737 lamar street","8611 truxton avenue","0.10526315789473684","0.10526315789473684"
"LinearCombinationMatchingRule","zomato_3620","yelp_1369","0.3266666666666667",,"birds","el zarape","birds","el zarape","0.11111111111111116","0.11111111111111116","5925 franklin avenue","5203 fountain avenue","5925 franklin avenue","5203 fountain avenue","0.65","0.65"
"LinearCombinationMatchingRule","zomato_3531","yelp_1275","0.15666666666666668",,"maddalena restaurant","fisherman outlet","maddalena restaurant","fisherman outlet","0.15000000000000002","0.15000000000000002","737 lamar street","529 central avenue","737 lamar street","529 central avenue","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","zomato_4052","yelp_1215","0.20645161290322583",,"simplethings sandwich pie shop","boo philly cheesesteaks hoagies","simplethings sandwich pie shop","boo philly cheesesteaks hoagies","0.12903225806451613","0.12903225806451613","8310 w third street","3377 wilshire boulevard ste 103","8310 w third street","3377 wilshire boulevard ste 103","0.32258064516129037","0.32258064516129037"
"LinearCombinationMatchingRule","zomato_6132","yelp_717","0.1785425101214575",,"sammy roumanian steakhouse","gratitude cafe","sammy roumanian steakhouse","gratitude cafe","0.1923076923076923","0.1923076923076923","157 chrystie street","499 rogers avenue","157 chrystie street","499 rogers avenue","0.1578947368421053","0.1578947368421053"
"LinearCombinationMatchingRule","zomato_80","yelp_2444","0.2985645933014354",,"moe cantina","giordano","moe cantina","giordano","0.18181818181818177","0.18181818181818177","155 w kinzie street","730 n rush street","155 w kinzie street","730 n rush street","0.4736842105263158","0.4736842105263158"
"LinearCombinationMatchingRule","zomato_271","yelp_2335","0.2131578947368421",,"blackie","cha thai cuisine","blackie","cha thai cuisine","0.25","0.25","755 clark street","2062 n damen avenue","755 clark street","2062 n damen avenue","0.1578947368421053","0.1578947368421053"
"LinearCombinationMatchingRule","zomato_271","yelp_2336","0.30186335403726705",,"blackie","wildberry pancakes cafe","blackie","wildberry pancakes cafe","0.21739130434782605","0.21739130434782605","755 clark street","130 e randolph street","755 clark street","130 e randolph street","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","zomato_696","yelp_2763","0.19588100686498855",,"chicago curry house","beograd cafe","chicago curry house","beograd cafe","0.21052631578947367","0.21052631578947367","899 plymouth court","2933 w irving park road","899 plymouth court","2933 w irving park road","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","zomato_6069","yelp_613","0.2666666666666667",,"fr de lys","mu ramen","fr de lys","mu ramen","0.11111111111111116","0.11111111111111116","1685 1st avenue","12 09 jackson avenue","1685 1st avenue","12 09 jackson avenue","0.5","0.5"
"LinearCombinationMatchingRule","zomato_842","yelp_2079","0.2914285714285714",,"texas de brazil","cassava","texas de brazil","cassava","0.19999999999999996","0.19999999999999996","210 e illinois street","3338 n clark street","210 e illinois street","3338 n clark street","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","zomato_2415","yelp_1591","0.275",,"louise trattoria","swingers diner","louise trattoria","swingers diner","0.125","0.125","10645 w pico boulevard","8020 beverly boulevard","10645 w pico boulevard","8020 beverly boulevard","0.5","0.5"
"LinearCombinationMatchingRule","zomato_2415","yelp_1590","0.45026737967914443",,"louise trattoria","black rose tavern","louise trattoria","black rose tavern","0.23529411764705888","0.23529411764705888","10645 w pico boulevard","8771 w pico boulevard","10645 w pico boulevard","8771 w pico boulevard","0.7727272727272727","0.7727272727272727"
"LinearCombinationMatchingRule","zomato_6153","yelp_703","0.3384615384615385",,"baked melissa","oasis","baked melissa","oasis","0.23076923076923073","0.23076923076923073","109 east 42nd street","161 n 7th street","109 east 42nd street","161 n 7th street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_6153","yelp_702","0.24615384615384614",,"baked melissa","ellary greens","baked melissa","ellary greens","0.07692307692307687","0.07692307692307687","109 east 42nd street","33 carmine street","109 east 42nd street","33 carmine street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_3286","yelp_1886","0.36444444444444446",,"bea bakery","casa la","bea bakery","casa la","0.19999999999999996","0.19999999999999996","18450 clark street","800 main street","18450 clark street","800 main street","0.6111111111111112","0.6111111111111112"
"LinearCombinationMatchingRule","zomato_271","yelp_2337","0.17934782608695654",,"blackie","rapidito","blackie","rapidito","0.125","0.125","755 clark street","1855 w diversey parkway","755 clark street","1855 w diversey parkway","0.26086956521739135","0.26086956521739135"
"LinearCombinationMatchingRule","zomato_3811","yelp_1562","0.5228571428571429",,"sotto","rico tacos","sotto","rico tacos","0.30000000000000004","0.30000000000000004","9575 w pico boulevard","5871 w pico boulevard","9575 w pico boulevard","5871 w pico boulevard","0.8571428571428572","0.8571428571428572"
"LinearCombinationMatchingRule","zomato_3811","yelp_1563","0.25",,"sotto","jang ga ne","sotto","jang ga ne","0.0","0.0","9575 w pico boulevard","3003 w olympic boulevard","9575 w pico boulevard","3003 w olympic boulevard","0.625","0.625"
"LinearCombinationMatchingRule","zomato_7373","yelp_536","0.2885714285714286",,"capital grille","cellar","capital grille","cellar","0.2142857142857143","0.2142857142857143","120 broadway","900 broadway 900 broadway","120 broadway","900 broadway 900 broadway","0.4","0.4"
"LinearCombinationMatchingRule","zomato_3801","yelp_1572","0.25714285714285723",,"michelangelo ristorante silver lake","trois mec","michelangelo ristorante silver lake","trois mec","0.1428571428571429","0.1428571428571429","2742 rowena avenue","716 n highland avenue","2742 rowena avenue","716 n highland avenue","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","zomato_167","yelp_2226","0.21000000000000002",,"carnitas uruapan","pizza rustica italian bistro bar","carnitas uruapan","pizza rustica italian bistro bar","0.25","0.25","1725 w 18th street","3908 n sheridan road","1725 w 18th street","3908 n sheridan road","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","zomato_7370","yelp_533","0.2617647058823529",,"kati roll company","hill cafe","kati roll company","hill cafe","0.3529411764705882","0.3529411764705882","49 w 39th street","17 putnam avenue","49 w 39th street","17 putnam avenue","0.125","0.125"
"LinearCombinationMatchingRule","zomato_551","yelp_2612","0.08421052631578947",,"feast","dusek","feast","dusek","0.0","0.0","1616 n damen avenue","1227 w 18th street","1616 n damen avenue","1227 w 18th street","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","zomato_167","yelp_2227","0.37857142857142856",,"carnitas uruapan","caf orchid","carnitas uruapan","caf orchid","0.25","0.25","1725 w 18th street","1746 w addison street","1725 w 18th street","1746 w addison street","0.5714285714285714","0.5714285714285714"
"LinearCombinationMatchingRule","zomato_855","yelp_2088","0.14528875379939213",,"wicker park sushi bar","devil dawgs","wicker park sushi bar","devil dawgs","0.1428571428571429","0.1428571428571429","hare international airport terminal 2 main hall","767 state street","hare international airport terminal 2 main hall","767 state street","0.14893617021276595","0.14893617021276595"
"LinearCombinationMatchingRule","zomato_4082","yelp_1262","0.325974025974026",,"la market","chung ki wa","la market","chung ki wa","0.09090909090909094","0.09090909090909094","900 w olympic boulevard fl 1","3545 w olympic boulevard","900 w olympic boulevard fl 1","3545 w olympic boulevard","0.6785714285714286","0.6785714285714286"
"LinearCombinationMatchingRule","zomato_3929","yelp_1674","0.2746081504702194",,"fleming prime steakhouse wine bar","cocina condesa","fleming prime steakhouse wine bar","cocina condesa","0.18181818181818177","0.18181818181818177","6373 topanga canyon boulevard","11616 ventura boulevard","6373 topanga canyon boulevard","11616 ventura boulevard","0.4137931034482759","0.4137931034482759"
"LinearCombinationMatchingRule","zomato_2737","yelp_1895","0.12619047619047621",,"ramen nippon","nick cafe","ramen nippon","nick cafe","0.08333333333333337","0.08333333333333337","6900 reseda boulevard","1300 n spring street","6900 reseda boulevard","1300 n spring street","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","zomato_6193","yelp_743","0.5223529411764706",,"shun lee palace","shakespeare","shun lee palace","shakespeare","0.4","0.4","155 e 55th street","24 e 39th street","155 e 55th street","24 e 39th street","0.7058823529411764","0.7058823529411764"
"LinearCombinationMatchingRule","zomato_3301","yelp_1902","0.11884057971014494",,"candela taco bar lounge","bierbeisl imbiss","candela taco bar lounge","bierbeisl imbiss","0.08695652173913049","0.08695652173913049","831 la brea avenue","541 spring street","831 la brea avenue","541 spring street","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","zomato_4082","yelp_1263","0.2666666666666667",,"la market","vien cafe","la market","vien cafe","0.11111111111111116","0.11111111111111116","900 w olympic boulevard fl 1","6118 w pico boulevard","900 w olympic boulevard fl 1","6118 w pico boulevard","0.5","0.5"
"LinearCombinationMatchingRule","zomato_1292","yelp_2304","0.08695652173913043",,"haifa cafe","zeus gyros","haifa cafe","zeus gyros","0.0","0.0","19 n wells street","806 w jackson boulevard","19 n wells street","806 w jackson boulevard","0.21739130434782605","0.21739130434782605"
"LinearCombinationMatchingRule","zomato_1292","yelp_2303","0.21090909090909088",,"haifa cafe","panini republic","haifa cafe","panini republic","0.19999999999999996","0.19999999999999996","19 n wells street","500 w diversey parkway","19 n wells street","500 w diversey parkway","0.2272727272727273","0.2272727272727273"
"LinearCombinationMatchingRule","zomato_3179","yelp_1778","0.3",,"viva fresh mexican grill","papa cristo","viva fresh mexican grill","papa cristo","0.16666666666666663","0.16666666666666663","6515 sepulveda boulevard","2771 w pico boulevard","6515 sepulveda boulevard","2771 w pico boulevard","0.5","0.5"
"LinearCombinationMatchingRule","zomato_3179","yelp_1779","0.18333333333333335",,"viva fresh mexican grill","el cholo","viva fresh mexican grill","el cholo","0.16666666666666663","0.16666666666666663","6515 sepulveda boulevard","1121 western avenue","6515 sepulveda boulevard","1121 western avenue","0.20833333333333337","0.20833333333333337"
"LinearCombinationMatchingRule","zomato_6036","yelp_604","0.2739495798319328",,"caffe napoli","jolly goat coffee bar","caffe napoli","jolly goat coffee bar","0.1428571428571429","0.1428571428571429","191 hester street","515 w 47th street","191 hester street","515 w 47th street","0.47058823529411764","0.47058823529411764"
"LinearCombinationMatchingRule","zomato_4171","yelp_1356","0.05714285714285716",,"mac licious","jjan","mac licious","jjan","0.0","0.0","5217 laurel canyon boulevard","3328 w 8th street","5217 laurel canyon boulevard","3328 w 8th street","0.1428571428571429","0.1428571428571429"
